blue,green,groupId,received,red,sensorId,time1,time2,white
0.0316452752976,0.0418294270833,0,1470074647254,0.0359468005952,0,16,488244,0.112885974702
0.0436430431548,0.0657319568452,0,1470074647255,0.0584309895833,1,16,490298,0.175432477679
0.0359235491071,0.0507347470238,0,1470074647255,0.0470842633929,2,16,492381,0.14697265625
0.0338541666667,0.0473400297619,0,1470074647304,0.0397135416667,3,16,494411,0.132161458333
0.0419689360119,0.0612444196429,0,1470074647304,0.052990141369,4,16,496418,0.162760416667
0.0510602678571,0.072265625,0,1470074647304,0.0641741071429,5,16,498442,0.193870907738
0.0331798735119,0.0487583705357,0,1470074647304,0.0418526785714,6,16,500506,0.130998883929
0.0464332217262,0.0611049107143,0,1470074647304,0.0542457217262,7,16,502534,0.171735491071
0.0326683407738,0.04638671875,1,1470074647304,0.043201264881,0,16,505020,0.137858072917
0.0336449032738,0.0452241443452,1,1470074647304,0.0437360491071,1,16,507001,0.133603050595
0.029041108631,0.039806547619,1,1470074647304,0.0384812127976,2,16,508994,0.115815662202
0.0370861235119,0.0543154761905,1,1470074647304,0.0548967633929,3,16,510979,0.15955171131
0.0319475446429,0.0420851934524,0,1470074647355,0.0365280877976,0,16,588484,0.115001860119
0.0437593005952,0.0658482142857,0,1470074647355,0.0586170014881,1,16,590544,0.176223028274
0.0360398065476,0.0508510044643,0,1470074647355,0.0471772693452,2,16,592559,0.1474609375
0.033435639881,0.0472237723214,0,1470074647355,0.0394577752976,3,16,594774,0.131115141369
0.0417829241071,0.0608723958333,0,1470074647406,0.052734375,4,16,596787,0.162062872024
0.051013764881,0.0721493675595,0,1470074647406,0.0641276041667,5,16,598796,0.19373139881
0.033458891369,0.0487118675595,0,1470074647406,0.0421549479167,6,16,600784,0.13171968006
0.0464332217262,0.0611514136905,0,1470074647406,0.0543154761905,7,16,602764,0.171851748512
0.0322730654762,0.0460611979167,1,1470074647406,0.0422712053571,0,16,605253,0.133719308036
0.0338076636905,0.04541015625,1,1470074647406,0.0439220610119,1,16,607266,0.134370349702
0.0327845982143,0.0443870907738,1,1470074647406,0.0450381324405,2,16,609235,0.136276971726
0.0338774181548,0.0487816220238,1,1470074647407,0.0510835193452,3,16,611203,0.150413876488
0.0322963169643,0.0423642113095,0,1470074647457,0.0372256324405,0,16,688625,0.117350260417
0.0439453125,0.0661039806548,0,1470074647457,0.058849516369,1,16,690701,0.177083333333
0.0360863095238,0.0509207589286,0,1470074647457,0.0472470238095,2,16,692723,0.147786458333
0.0331333705357,0.0470610119048,0,1470074647457,0.0395275297619,3,16,694750,0.130859375
0.0416666666667,0.0606631324405,0,1470074647457,0.0525716145833,4,16,696739,0.161714099702
0.0508045014881,0.0718470982143,0,1470074647509,0.0638718377976,5,16,698779,0.192824590774
0.0336681547619,0.0484095982143,0,1470074647510,0.0422944568452,6,16,700824,0.131928943452
0.0464332217262,0.0612211681548,0,1470074647510,0.0544084821429,7,16,702842,0.171898251488
0.0325753348214,0.0464797247024,1,1470074647510,0.042247953869,0,16,705336,0.132905505952
0.0338774181548,0.0455031622024,1,1470074647510,0.0439918154762,1,16,707359,0.134742373512
0.0369698660714,0.0494559151786,1,1470074647510,0.0516648065476,2,16,709372,0.157482328869
0.0304827008929,0.0432477678571,1,1470074647510,0.0451078869048,3,16,711382,0.136555989583
0.0325753348214,0.0425037202381,0,1470074647560,0.0377836681548,0,16,788869,0.119349888393
0.044177827381,0.0663597470238,0,1470074647560,0.05908203125,1,16,790927,0.177897135417
0.0361328125,0.0509440104167,0,1470074647560,0.0472702752976,2,16,792926,0.147995721726
0.0332728794643,0.0472935267857,0,1470074647560,0.0400855654762,3,16,794939,0.132138206845
0.0416434151786,0.0605701264881,0,1470074647560,0.052501860119,4,16,796962,0.161714099702
0.050525483631,0.0714983258929,0,1470074647560,0.0636393229167,5,16,798996,0.191755022321
0.0338774181548,0.0481305803571,0,1470074647610,0.0423177083333,6,16,801022,0.131533668155
0.04638671875,0.0612211681548,0,1470074647610,0.054431733631,7,16,803036,0.171781994048
0.0330403645833,0.0469912574405,1,1470074647610,0.0423874627976,0,16,805620,0.132859002976
0.0339006696429,0.0455031622024,1,1470074647610,0.0440150669643,1,16,807629,0.134858630952
0.041015625,0.0546177455357,1,1470074647610,0.0557570684524,2,16,809635,0.173595610119
0.0280412946429,0.0399693080357,1,1470074647610,0.0403878348214,3,16,811637,0.121372767857
0.0326915922619,0.0425502232143,0,1470074647662,0.0382719494048,0,16,889055,0.120442708333
0.0443173363095,0.0665225074405,0,1470074647662,0.0592912946429,1,16,891111,0.178524925595
0.0361560639881,0.0509905133929,0,1470074647662,0.0473167782738,2,16,893133,0.148228236607
0.0333658854167,0.0474330357143,0,1470074647662,0.0404343377976,3,16,895145,0.132859002976
0.0416201636905,0.0604073660714,0,1470074647662,0.0524088541667,4,16,897161,0.161644345238
0.0503859747024,0.0712890625,0,1470074647662,0.0635230654762,5,16,899187,0.191220238095
0.0340401785714,0.0481305803571,0,1470074647662,0.0424107142857,6,16,901223,0.13134765625
0.0463402157738,0.0612211681548,0,1470074647713,0.0544782366071,7,16,903246,0.171665736607
0.0330868675595,0.0469447544643,1,1470074647713,0.0422014508929,0,16,905747,0.132138206845
0.033947172619,0.0455031622024,1,1470074647713,0.0440383184524,1,16,907765,0.134974888393
0.0435267857143,0.057361421131,1,1470074647713,0.0583147321429,2,16,909768,0.18298921131
0.0270182291667,0.0389462425595,1,1470074647713,0.0384579613095,3,16,911775,0.113467261905
