blue,green,groupId,received,red,sensorId,time1,time2,white
0.0292271205357,0.0437360491071,1,1469734637393,0.0444568452381,3,21,885493,0.127022879464
0.0232282366071,0.0289248511905,0,1469734637393,0.0249953497024,0,21,962705,0.0813569568452
0.0385974702381,0.0580357142857,0,1469734637393,0.0526646205357,1,21,964793,0.154436383929
0.0239955357143,0.0331566220238,0,1469734637393,0.0318545386905,2,21,966819,0.102818080357
0.0240187872024,0.0368071056548,0,1469734637393,0.0266694568452,3,21,968907,0.083263578869
0.0362025669643,0.0520833333333,0,1469734637393,0.0463402157738,4,21,970930,0.144089471726
0.0270647321429,0.0383649553571,0,1469734637394,0.0341564360119,5,21,972933,0.101143973214
0.0210890997024,0.0281575520833,0,1469734637394,0.026134672619,6,21,974959,0.0853097098214
0.0383649553571,0.050037202381,0,1469734637394,0.0453636532738,7,21,976992,0.142345610119
0.0263206845238,0.0413643973214,1,1469734637394,0.0330403645833,0,21,979479,0.0963774181548
0.02783203125,0.036853608631,1,1469734637394,0.0368303571429,1,21,981510,0.112025669643
0.016857328869,0.0228794642857,1,1469734637394,0.0216238839286,2,21,983593,0.0640811011905
0.0292736235119,0.0437593005952,1,1469734637394,0.0445265997024,3,21,985643,0.127185639881
0.0232282366071,0.0289015997024,0,1469734637394,0.0249953497024,0,22,62870,0.0813569568452
0.0385974702381,0.0580357142857,0,1469734637394,0.0526646205357,1,22,64975,0.154436383929
0.0240187872024,0.0331798735119,0,1469734637500,0.0318777901786,2,22,67012,0.10291108631
0.0240187872024,0.0368071056548,0,1469734637500,0.0266694568452,3,22,69037,0.0831938244048
0.0361793154762,0.0520368303571,0,1469734637501,0.0462937127976,4,22,71049,0.143973214286
0.0270647321429,0.038341703869,0,1469734637503,0.0341564360119,5,22,73084,0.101097470238
0.0210658482143,0.028087797619,0,1469734637503,0.0260649181548,6,22,75125,0.0851702008929
0.0383649553571,0.050037202381,0,1469734637503,0.0453404017857,7,22,77157,0.142299107143
0.0262509300595,0.041248139881,1,1469734637503,0.0329241071429,0,22,79715,0.0960984002976
0.02783203125,0.036876860119,1,1469734637503,0.036853608631,1,22,81746,0.112095424107
0.016857328869,0.02294921875,1,1469734637504,0.0216936383929,2,22,83771,0.0641508556548
0.0292736235119,0.0437825520833,1,1469734637504,0.0445731026786,3,22,85806,0.12732514881
0.0232282366071,0.0289015997024,0,1469734637504,0.0249953497024,0,22,163062,0.0813337053571
0.03857421875,0.0580357142857,0,1469734637505,0.0526413690476,1,22,165146,0.154389880952
0.0240187872024,0.033203125,0,1469734637505,0.0318777901786,2,22,167174,0.102957589286
0.0239955357143,0.0367838541667,0,1469734637506,0.0266462053571,3,22,169251,0.0831705729167
0.0361793154762,0.0520368303571,0,1469734637506,0.0462937127976,4,22,171268,0.143996465774
0.0270414806548,0.038341703869,0,1469734637506,0.0341331845238,5,22,173282,0.101027715774
0.0210193452381,0.0280412946429,0,1469734637607,0.0260184151786,6,22,175351,0.0850074404762
0.0383649553571,0.050037202381,0,1469734637608,0.0453404017857,7,22,177420,0.142299107143
0.0262044270833,0.0411783854167,1,1469734637608,0.0328776041667,0,22,179893,0.095935639881
0.02783203125,0.0369001116071,1,1469734637609,0.036853608631,1,22,181921,0.11218843006
0.0169038318452,0.0230189732143,1,1469734637610,0.021740141369,2,22,184032,0.0642671130952
0.0293201264881,0.0438058035714,1,1469734637610,0.0446428571429,3,22,186072,0.127534412202
0.0232282366071,0.0289248511905,0,1469734637610,0.0249953497024,0,22,263214,0.0813337053571
0.0385974702381,0.0580589657738,0,1469734637610,0.0526646205357,1,22,265369,0.154482886905
0.0240420386905,0.033203125,0,1469734637610,0.0319010416667,2,22,267415,0.103004092262
0.0239955357143,0.0367838541667,0,1469734637610,0.0266462053571,3,22,269436,0.0831240699405
0.0362025669643,0.0520600818452,0,1469734637610,0.0462937127976,4,22,271527,0.144066220238
0.0270414806548,0.038341703869,0,1469734637610,0.0341331845238,5,22,273558,0.101050967262
0.02099609375,0.0280180431548,0,1469734637611,0.0259486607143,6,22,275595,0.0849144345238
0.0383649553571,0.0500139508929,0,1469734637611,0.0453171502976,7,22,277615,0.142252604167
0.0261579241071,0.0411318824405,1,1469734637611,0.0328078497024,0,22,280108,0.0958193824405
0.0278552827381,0.0369001116071,1,1469734637713,0.036853608631,1,22,282150,0.112211681548
0.0169038318452,0.0230189732143,1,1469734637713,0.021740141369,2,22,284247,0.0642671130952
0.0293898809524,0.0438755580357,1,1469734637713,0.0447126116071,3,22,286284,0.12781343006
