"x","z","0-0","0-1","0-2","0-3","0-4","0-5"
1.21857608425763,0.285465051362523,0.104704887462555,0.0901917922247011,0.102537927827386,0.091928692336327,0.0946790969124136,0.10457997116841
1.19127719578516,0.237561669765068,0.104581189546039,0.088570914713535,0.103446221633156,0.0916576543898728,0.0940187337237235,0.10457997116841
1.14664695277389,0.201289073276668,0.103615720331335,0.0862312104724246,0.104349283854094,0.0908455822172874,0.0937040992373867,0.105397846912366
1.10197066198457,0.178650357845959,0.102951088169635,0.0878437499999846,0.107821068173244,0.0881399042038931,0.0923436035156416,0.103740455264009
1.07266463650018,0.171284100031998,0.101802092633681,0.0869256952195151,0.110753613281421,0.083459744698693,0.0895456566220054,0.103330026971955
1.04116870651958,0.161205900291836,0.103022737630303,0.0900658784412084,0.112113244047694,0.0806176269531442,0.082851183500748,0.101154915364562
0.991906108417585,0.142680288856129,0.104049393136101,0.0920880650111858,0.113088348679005,0.0795607096354009,0.0811586774553254,0.0985920549667833
0.935161458143907,0.124146409697382,0.104821163504745,0.0932464471726629,0.113931659226013,0.0800467866443475,0.0791934593564232,0.0951951567152478
0.875420198345379,0.102982797086848,0.105941920108079,0.0966398018972473,0.114446184430806,0.079329024832593,0.0781779552641473,0.0922439429873648
0.833833256735793,0.0799095971863174,0.107676655505839,0.100653622581985,0.114780912853365,0.0777742908296168,0.0747487583705438,0.0912378487722877
0.796379638170815,0.0604021429639364,0.108929854911008,0.104777334449289,0.11503213820699,0.0771760788690288,0.0741211611793135,0.0881364281064184
0.777230721982378,0.0631451071023212,0.109640227399892,0.106586223493334,0.115235863095423,0.0768999558221559,0.0736020484560815,0.083462520926319
0.744509166070686,0.077275240500255,0.110221851748457,0.107441038876415,0.115339248512231,0.0761489536830424,0.0728366885230477,0.0821315104166673
0.690165096824737,0.0933437242786904,0.110752678571176,0.109038783481892,0.115451088169522,0.0757493373326326,0.0728366885230477,0.082796607607864
0.615012527760078,0.122396191286593,0.111350853329796,0.10915972377245,0.115456031436125,0.0767248000372455,0.0733291480654881,0.0821827869233432
0.552012840692285,0.160575708786221,0.112134770275247,0.111023997860839,0.115682612537008,0.0782864769345096,0.0717902204240686,0.0824489420572709
0.531328283497683,0.197794385396203,0.112671149553323,0.112286944289111,0.116330975632132,0.0804112909226102,0.0717406319754037,0.0848102655319971
0.532747914005998,0.224417309831238,0.113332872953853,0.113078562127997,0.117250376674448,0.082484300595225,0.0703936872210222,0.0928563569568294
0.523520626816888,0.254591425973194,0.113929148065627,0.114401364862298,0.117699851190541,0.0839412248883896,0.0709302850632343,0.095040813337039
0.491093102078356,0.293165510658227,0.114207135881698,0.113698732793667,0.118268724423339,0.0858719842820275,0.0698781319754499,0.0963267531620163
0.43873533824885,0.339538040768023,0.114316682942617,0.11383747674862,0.119052894810262,0.087968861607146,0.07072108909969,0.0985506138394188
0.385218301438769,0.377064994792552,0.114397428385593,0.11383747674862,0.119739769345039,0.0899333286830526,0.0707708798363372,0.099948825799807
0.343852660994175,0.402347147942145,0.114578120349506,0.114118366350404,0.1199979120164,0.0919305431547694,0.0704182338169909,0.099948825799807
0.328585261119779,0.425429413201137,0.114672514415949,0.114324207124314,0.120144859095779,0.0933945359001979,0.0712122884114476,0.103923721168266
0.328960084150518,0.454775801707509,0.114670114862376,0.115336674572416,0.12012906203482,0.0938670107887163,0.0712953264508817,0.10394765159989
0.318536912002235,0.496304507887675,0.114695012556014,0.114372605096884,0.120096714564692,0.0941082449776364,0.0730855096726333,0.104245484560956
0.302623977829079,0.544397318437391,0.114733809988879,0.114293508184373,0.120135763113926,0.0945487258184591,0.0734368210565349,0.105426141648139
0.28573139478117,0.601172480741669,0.114786256045201,0.114232359096025,0.120117315383324,0.0951380510605301,0.0759456124441986,0.104728057570872
0.277613836513484,0.662085329746656,0.11507649507062,0.114451848493391,0.120166966611133,0.096160012090928,0.0770637207030801,0.105967859468058
0.2975302228974,0.699979661933007,0.115447479538716,0.115615955171404,0.120362560453728,0.0968794828870177,0.080482428850437,0.105404220145048
0.32302314595268,0.724332756820655,0.115781315104146,0.115187618582628,0.120182119605309,0.0971500186011127,0.0834651715959776,0.105948444475153
0.336551545845003,0.774235795167473,0.116291543433646,0.115429854910416,0.119802539062664,0.0974687011720673,0.0868377069382531,0.107367289806362
0.345454414445525,0.849962870983133,0.116917766461965,0.115770640346197,0.119563348679471,0.0978801292784803,0.0920475957961043,0.107003543526655
0.353102070823435,0.934873789056971,0.117489539155651,0.116163620721331,0.11928726050936,0.0983752046131271,0.0957479887462154,0.108311588542018
0.36365197193581,1.01077001314975,0.118055866350283,0.117081587146376,0.119107965960164,0.0987322893412407,0.0989867931547022,0.108727064732391
0.384949011321969,1.05434958024751,0.118504048084055,0.117195075334731,0.118834277343328,0.0990824242001369,0.0995027925035428,0.109332582310599
0.41535711382707,1.07096797227591,0.118685993303781,0.117602562314206,0.118452690197245,0.0993681129090853,0.101085026041572,0.11092427222828
0.457585367910734,1.08719974245625,0.118869084821555,0.117488967168961,0.117882314917976,0.0994913085939278,0.101085026041572,0.110387534876943
0.506190817709168,1.0923151121452,0.119178022693336,0.117848702567174,0.117436532738364,0.0996607514878083,0.100750474330646,0.110765969121829
0.55741991895676,1.09681737427429,0.119329768880447,0.118329985119285,0.117228938802191,0.0997906459263137,0.101923823474914,0.111306752231801
0.626733677256803,1.11189176806246,0.119255722191153,0.11787030319956,0.116829654948016,0.0998905924476654,0.101839818173499,0.110873114304337
0.693828993695433,1.114733609435,0.119077932012367,0.118061848958105,0.115826143973425,0.0998742931545774,0.10198740931948,0.111905678013518
0.7389665780225,1.10775713180637,0.119035732886761,0.117451422991022,0.115073072451334,0.099811495535693,0.102273098028399,0.110886511811723
0.765480009595068,1.09792924182952,0.119092582775577,0.117501969401096,0.114772337704542,0.0998210960751295,0.102242898995743,0.110886511811723
0.807645296938312,1.09517295823868,0.119298923455925,0.11786145368325,0.11455209728408,0.0996650506879579,0.103354810732798,0.110856312779097
0.863554090443356,1.09278069621777,0.119484665643331,0.117974797711849,0.114621342541114,0.0992832124255657,0.102489934430797,0.111868277994759
0.936269328405697,1.0996132227246,0.11959661225841,0.118680224609292,0.114422846912218,0.0990943173360951,0.103672991071511,0.111129499162906
1.00580511077016,1.11150648854094,0.11972385602649,0.118084593564001,0.113990462239405,0.0991381649928237,0.102929913039389,0.112163316127025
1.05695041379925,1.11662248363082,0.119736107235631,0.118036697823869,0.113589529854742,0.0994596051898448,0.103742236327928,0.111118250092724
1.09780542895765,1.11316788722348,0.119608612351367,0.118055647786612,0.113129703775848,0.0998371442520987,0.103275748698135,0.111194445219522
1.159067455526,1.10438251569882,0.119588013857849,0.118115148344484,0.111887358165909,0.0999466913134738,0.103317947823771,0.112334907458835
1.23022556635898,1.09435632071635,0.119627562314087,0.119128366815373,0.110794108072851,0.0998932431173088,0.103308347284334,0.111461432756653
1.30760017544565,1.07966584957289,0.11961896391364,0.118449088541978,0.110246586681782,0.0998493954611672,0.103350295293839,0.112731538318252
1.36070633323781,1.05618898062514,0.119501320684254,0.118519838169722,0.109233830915343,0.0998108491443124,0.104329661923363,0.112035960751459
1.39309152670783,1.02862769061272,0.11929333147291,0.118564687964971,0.107905940755569,0.0997042038692978,0.10342914109028,0.112185807291425
1.40738137568036,1.00406142818376,0.119217887369797,0.118564687964971,0.107139076450854,0.0996138578867843,0.104405857049573,0.11316477864565
1.45598384479637,0.985159229351916,0.119320233445113,0.118662483724154,0.105998074776654,0.0996165085564277,0.103588732328624,0.112092164248367
1.53181688088709,0.968016206136555,0.119515827287731,0.119848191034553,0.104859723772098,0.0996750069751624,0.104455901227704,0.112967285156497
1.61370871834934,0.954386717368706,0.119851416015736,0.119196605282413,0.103133547247294,0.0997584030878714,0.103965662202171,0.112358902994554
