"x","z","0-0","0-1","0-2","0-3","0-4","0-5"
1.88020937862144,0.91724509907711,0.0860385137648816,0.0900940220423849,0.0479794642857243,0.090121156529021,0.084709237816228,0.0941474237351191
1.86943073524406,0.910087305868688,0.0859781156993931,0.0897997349330496,0.0492397600446224,0.0900979073660698,0.0844299967447721,0.0942138741629302
1.85417737366298,0.900912057324967,0.0858671712239826,0.0897997349330496,0.0512540992373661,0.090048758370524,0.0843738978795033,0.0947138578870105
1.8451769485931,0.889420418375735,0.0857535760788701,0.0905452125185677,0.0531060500372195,0.0899315104166424,0.0846720889136906,0.0941035760789786
1.83493700618967,0.870984140513334,0.0856193824404796,0.0893221051897368,0.0545907761346465,0.0898960100446113,0.0843436988467591,0.0951704938614374
1.81339181225594,0.839634097643129,0.0854549897693264,0.0889048735119239,0.0556842796688967,0.0898358630952529,0.0852126232328978,0.0940829775857007
1.79048164420504,0.808925626893115,0.0852098516554956,0.0882315057663503,0.0570143601190293,0.0898013648623888,0.0842809012276986,0.0941494280134531
1.76635660304889,0.778843393940849,0.0849249139695139,0.0875485374813989,0.0586423107328661,0.0898488653273696,0.0851960728236682,0.0948464029947751
1.74542068613705,0.742579620811424,0.0846495768229215,0.0875549479166681,0.0589484979538512,0.0897927664620894,0.0842517043340914,0.0940254813056879
1.72679314366944,0.705012228952653,0.0844084867931689,0.0863755440848111,0.0591491117931367,0.0897273181733856,0.0847869373140118,0.0949406529019265
1.70525160675167,0.664728321062245,0.0841633486793093,0.0857733212425846,0.0615397763206778,0.0892129348028445,0.0842749534970426,0.093953083147292
1.69162524532874,0.623283695230759,0.0837140183221744,0.0849125627790552,0.064017640904023,0.0887028506324531,0.0841905552455372,0.0940633812312909
1.68764565901795,0.580653538281334,0.08294045293902,0.0835046781994125,0.0659036225818307,0.0885909040178583,0.0842819033668357,0.0948191057477457
1.68712594652853,0.539522350122299,0.0824913736979566,0.0821369489397483,0.0667350771948962,0.0885703055245505,0.0842440034412327,0.0940032342819336
1.68765881781127,0.499903532622857,0.0822419363839174,0.079127480933798,0.0672085518973154,0.08911563895089,0.0842440034412327,0.0949286528088882
1.69043796287001,0.460670857740219,0.0819735491071767,0.0750605073474626,0.0676892275855579,0.0895835239955287,0.0851807756696472,0.0939902320497397
1.69852149910649,0.42204812276913,0.0817655598958246,0.0698544154575779,0.0682356026785459,0.0898272646949834,0.0843412992931872,0.0939806315103331
1.71533491487924,0.382124435422525,0.0815915666852235,0.0649778343563968,0.0688642275855687,0.0899394624255725,0.085327220517136,0.0949300502233643
1.74065027647567,0.340960805100584,0.0812328334263214,0.06233204287573,0.0697787899925615,0.0900324590773659,0.0843508998326236,0.0949300502233643
1.76654883883235,0.299146940623243,0.0808113025483475,0.0613552548363427,0.0709132347469994,0.0900015090215674,0.0853806687128315,0.0941115280879088
1.78136931095142,0.263593442530445,0.0804060709635431,0.0619656854538675,0.0723240559895892,0.0900343587239437,0.0844110467819706,0.0950532459077226
1.78060371921607,0.229233615731886,0.0796202543713088,0.0639215611048912,0.0741803013392842,0.0900875558035677,0.0844781436011808,0.0940915759859403
1.77518761487077,0.196295378795048,0.0777072660900083,0.0642370954241224,0.0760030529204115,0.0901858537946592,0.0844342959449218,0.094117475818505
1.76538942940186,0.17243102504835,0.0737489095051957,0.0648405738467352,0.0769659063430277,0.0901583054315584,0.0844177455356922,0.0951601422992331
1.75479628158186,0.147033776951806,0.0692203869047647,0.0662025390625168,0.0773615373883957,0.0901719540550731,0.084948679315433,0.0942510230653779
1.7461363105972,0.110630158486745,0.0669556384858967,0.068816680617585,0.0778395624070062,0.0901374558221791,0.0844246954054853,0.0951927408854906
1.73844414514973,0.0727256583451974,0.0666185012090718,0.0725167852492322,0.0782594447544624,0.0900573567708234,0.085342517671157,0.0943044712612826
1.72933937995441,0.0367451895957012,0.0659032877603831,0.0750386625743851,0.0788702659969883,0.0899972098214063,0.084352046130987,0.0942898204986009
1.72176135547302,-0.00789940912341917,0.0648642345609954,0.0789793945312543,0.0796270298549302,0.0899178617931277,0.0852837681361861,0.0952653901599096
1.71441461854078,-0.0556509947953941,0.0638821777343459,0.0813039225260747,0.0805246861049255,0.0898175199963207,0.0842507021949543,0.0942296735489447
1.70332310861337,-0.0973147684985674,0.0625313244047562,0.0831413271949026,0.0815054873512061,0.0896464285714345,0.0845531924292913,0.0952025925409089
1.690792149377,-0.137941022089724,0.0601293480282473,0.0852972330729317,0.0824847842261893,0.0894441359746668,0.0841510067894279,0.0941731794083978
1.67921234905514,-0.178756362025756,0.0583366489955018,0.0850781761532739,0.0832980398995304,0.0887423618861814,0.0840906087239394,0.0939629348027103
1.67038911035785,-0.215402800114615,0.0567039969308309,0.085755340866807,0.0838736095610066,0.0881800827753032,0.0841699567522295,0.0948711565288868
1.667506498903,-0.25232756011676,0.0564426920573188,0.0863338123139981,0.0843451846168366,0.0878495442708413,0.0840235119047591,0.0937848935082701
1.66562589659757,-0.288635191169619,0.0560212751115882,0.0869630812872412,0.0846732166108629,0.0877594494047813,0.0848924362909565,0.0946303176152057
1.66287999293653,-0.320920551021745,0.0552178780692118,0.0888502069382694,0.0849248023623324,0.088086442057278,0.0839142159597962,0.0935790527345369
1.66458429379036,-0.356686167230442,0.0549589983258656,0.0888502069382694,0.0851148437500201,0.0886018275669562,0.0839142159597962,0.0934479050409381
1.6710514005747,-0.39813836425428,0.0553755115327374,0.0887300944010539,0.0852720354352316,0.0888947172619154,0.0848416387649044,0.0944899251303568
1.67770892889457,-0.444929416717936,0.0571345796131065,0.0895772042410984,0.085378680710551,0.0891096563430019,0.0839504673548929,0.0944899251303568
1.68506070394531,-0.494731116977151,0.0600482677641666,0.0902517182849468,0.0854594261532759,0.0893612420945002,0.0845882975260246,0.0933973586309874
1.69280231768593,-0.547051171785684,0.0623729027157786,0.0907002952938971,0.0855155250186034,0.0894709333147021,0.0839202683221487,0.0944769228981515
1.70357267070029,-0.595173169566443,0.0647367768787309,0.0920616443452267,0.0855524228050693,0.0896374744233672,0.0838521693638601,0.0936700451078294
1.71188920825633,-0.63796009590965,0.0677520996093951,0.0913132649739822,0.0855826218378135,0.0897551176525579,0.0839269670758703,0.0938164899554193
1.71858334114707,-0.677697069631069,0.071702818080363,0.0915418526785535,0.0856401181175872,0.0898315638951331,0.0839631138392705,0.0949692034041346
1.72229795236304,-0.712785621814257,0.0746299967448025,0.0917155947730832,0.0856497186570237,0.0899720610118774,0.0848135881696606,0.0940134812129485
1.72248438625446,-0.742251275852823,0.0768147786458742,0.0918567382812667,0.0857031668526893,0.0900458565848091,0.0840302106584807,0.09501899879093
1.72171493704521,-0.766175052824752,0.078213599795367,0.0927390601748486,0.0857400646390965,0.0900624069940387,0.0850942266554926,0.0941038271949903
1.71779240901554,-0.783434805154709,0.0789151599702032,0.0919497349330013,0.0857865629649989,0.0899916573660594,0.0840863095237897,0.0940968773252271
1.70925066276386,-0.798029715370488,0.0792790876116354,0.0919729840959525,0.0858167619977431,0.0899753580729013,0.0850393810453623,0.0951757952007242
1.69611659641161,-0.813317741599736,0.079632017299119,0.0919756347655959,0.0858632603236455,0.0899943080357028,0.0840534598214319,0.0941158272880286
1.67770143392996,-0.825961882789488,0.0800886904762258,0.0919823335193175,0.085897507440468,0.0900348586309378,0.0841162574404625,0.0949224539619814
1.65574172092546,-0.836569040875623,0.0806436616443469,0.0926199125744077,0.0859071079799045,0.0900116094679866,0.0839276134672395,0.0940460797992647
1.62912539886429,-0.845627273113218,0.0811523856026845,0.0920261811755765,0.0859509556361635,0.0896134719122015,0.0838880650111302,0.0940530296690279
1.59891905661577,-0.851212654427276,0.0815504162016243,0.0920590308779642,0.0860180524553737,0.0891990350632583,0.084277604166686,0.0950283482143249
1.56530300566197,-0.85355905671365,0.0818308035714147,0.0921599795386992,0.0860317010788883,0.0889758928571527,0.0837605701265015,0.0939720331100821
1.52686886401328,-0.855302260402133,0.082048393322162,0.092020484560992,0.0860439522879682,0.0888219982329239,0.0846198939732037,0.0946242629278838
1.48644786087111,-0.85679565168752,0.0821689383370677,0.0923419247581892,0.0861014485677419,0.0891132393973181,0.0836402762276674,0.0938653878348936
1.44818084890045,-0.859815656002066,0.0822221354166917,0.0919972353980408,0.0861522460937527,0.0895525739397188,0.084446151878704,0.0938119396389889
