"x","z","0-1","0-2","0-3","0-4","0-5"
0.737991324895585,0.64455046480333,0.103000646391627,0.10911910342245,0.0921606329054758,0.090406580171171,0.101301650855801
0.676547596658962,0.606979714836675,0.102060325985835,0.110462646484253,0.0910052315848134,0.087591562034981,0.0991719354541549
0.616935661995997,0.567413028892732,0.102562851097739,0.112035779389603,0.0905513532366061,0.084451346261187,0.0982524297804214
0.568736663059881,0.534522554421997,0.103443954613151,0.113742854817657,0.090727852957613,0.0826816801525121,0.0980684058782649
0.534371281204197,0.508769345822055,0.103728699311583,0.115008842540871,0.0910289457775151,0.0797464983258523,0.0950674734935189
0.510169087445571,0.481322545316676,0.105662974330103,0.115877050781206,0.0908183058965897,0.0781570056733813,0.0916956821986811
0.505072135778904,0.458248346468806,0.105170084635514,0.116474221075245,0.0901731329054862,0.0738170991443577,0.0880382579985284
0.532169710709958,0.433971538921814,0.105684109932915,0.116884251767163,0.0896261509486588,0.0718435732886862,0.088410639880975
0.5751293168532,0.379811581869151,0.106468922061117,0.117244882347652,0.0888191685267886,0.0701783458891204,0.0888750860304938
0.609370975458469,0.307648652708581,0.107165036737322,0.117647963169518,0.0871787179129845,0.0692182919457002,0.0888750860304938
0.629993163343518,0.244423866567541,0.108125095330952,0.118055092075722,0.0843551223028252,0.0689713239397321,0.0867442243303673
0.629914717394053,0.186107742804161,0.108987606956772,0.118494819568757,0.0807438220795897,0.0678038853236677,0.085325846354145
0.611740585019846,0.130336737375473,0.110620744977638,0.119074042038622,0.076935400390639,0.0704712890625338,0.0848671340215906
0.58113995066844,0.0849259068193925,0.110540787760302,0.119560770089398,0.0723933942522208,0.0721204287573979,0.0833639997209575
0.544959310940116,0.0430459119510793,0.111547093564293,0.119959802827271,0.0668639927455441,0.0763986862909432,0.0837786528087874
0.505257859328371,0.00226094846715276,0.112683544922123,0.120286437407133,0.0611440731956981,0.0820817592075988,0.0820370093936222
0.457974887648687,-0.0376935585424382,0.114061586216731,0.120652620442935,0.059664146205366,0.0887887672061208,0.0796066708519105
0.402307357702852,-0.0786684179084669,0.116623793247553,0.121009202938868,0.0628742815290017,0.0940197288875289,0.0713080519903466
0.351027607678386,-0.12161142606299,0.116598286365471,0.121438183593459,0.0681635742187666,0.0940197288875289,0.0602586937314104
0.316477723913531,-0.171601686419552,0.117013869512457,0.121771768043085,0.0734181454613252,0.0958478538874686,0.056197137741831
0.297699314250742,-0.229476592595336,0.117246361141958,0.122021956380113,0.0790834077381283,0.0991546456475532,0.0592512067522324
0.292997093510913,-0.290707563650595,0.117403301711156,0.122064155505799,0.0858355352492365,0.0989268833707622,0.0600002301897097
0.301830295146775,-0.355676618500582,0.117403301711156,0.122075153459623,0.0905951776413836,0.0996131463914013,0.0672750627790039
0.322013747086427,-0.4181211199424,0.117980231584948,0.122144900949062,0.0931985188801914,0.100162313988199,0.0803331356956527
0.35038161936049,-0.475882717621058,0.11780233444926,0.122228297061072,0.0948334170385437,0.100548593285094,0.0949511044459081
0.376576064615536,-0.515808351694053,0.118707905506087,0.122321293712476,0.0955487699963083,0.101815046037912,0.103358535621518
0.399417202862858,-0.545587697003866,0.118051376487942,0.122360842169117,0.095689555431605,0.101029517764024,0.105264067150339
0.421502663638661,-0.572599919392169,0.118104573567659,0.122120147414524,0.0959355887275402,0.102097832961098,0.107076248604671
0.444929151075869,-0.608861576200859,0.118125172060878,0.121868705822292,0.0962075218565797,0.101067812964749,0.107615671502923
0.467836326304008,-0.648989679066125,0.118110126023016,0.121663511439693,0.0964439546130897,0.101184058779798,0.107615671502923
0.49116510682249,-0.689134557282389,0.119175790550192,0.12147486746655,0.0967033854169491,0.101070463634392,0.108275639415787
0.512354767402415,-0.728129622229058,0.118241668991837,0.121500767299147,0.0969112676712799,0.101053913225163,0.110123716518026
0.53262361928909,-0.769071264586227,0.118281217447799,0.121500767299147,0.0971477004277785,0.102010281807924,0.109980961681578
0.557427986789944,-0.81846512743231,0.118363216145736,0.121524016461998,0.0973022414435227,0.100929320126531,0.110848774646674
0.589582463953031,-0.860836217595208,0.118253920200887,0.121735909598291,0.0968866582960987,0.101626901971449,0.112580210658486
0.635064077854254,-0.881842756475023,0.118371670386807,0.122058998325646,0.0958578566777257,0.100073363095294,0.111772686476902
0.6800132798553,-0.874107780782651,0.117645249720894,0.12225054408479,0.095092352585407,0.0987931524368963,0.112722356305593
0.724429240553739,-0.848378027296488,0.118184386625815,0.12241189081132,0.0947535365513463,0.0979076055616389,0.111391601562373
0.766413238968575,-0.812448633918573,0.117136525762702,0.122417192150584,0.0947583007810406,0.0973101841515289,0.111009870256535
0.806016724903432,-0.768383314158002,0.116857391648008,0.12231609933047,0.0942240350629665,0.0976334867930989,0.111680405971108
0.841806483963147,-0.718734591313618,0.116533156621995,0.122239653087811,0.0937347632998669,0.0976334867930989,0.110288857886811
0.870712959274299,-0.678732069006212,0.116197923641871,0.122195805431153,0.0932507928757194,0.0960114536829477,0.109897526041554
0.898745101388622,-0.647537477618303,0.116680817522491,0.122122260974609,0.0928828171502976,0.0964334495906021,0.110525360398392
0.924106910610387,-0.624171898408911,0.114923337518418,0.121981368582486,0.0927668201264643,0.0947750186009791,0.109376299758241
0.954313814218351,-0.601254353174639,0.114174025762614,0.121787027994485,0.090708533296103,0.0920067568824382,0.110271123976739
0.991010986971642,-0.579826581821795,0.113493064081292,0.121592938523255,0.0876617513020775,0.0894434779576147,0.108950720796022
1.03460262763794,-0.560119487663157,0.112797200520689,0.121392150297343,0.0855456519717446,0.0876068196614847,0.108457042875752
1.08752179015339,-0.540792029132629,0.112324228050779,0.121188460286604,0.0848702101934737,0.0877624325707015,0.109145275297333
1.14711356208035,-0.523601013868982,0.110674002510953,0.120954822358559,0.0840453473772144,0.0863371396019482,0.107671728515865
1.20704904329026,-0.502276445856922,0.109591571335675,0.120640690104382,0.082823311941955,0.0866591889880748,0.107463488188413
1.25486842820211,-0.465121216374412,0.107205933779871,0.120211960565746,0.0811475074404411,0.0845118791852962,0.107463488188413
1.29102807677307,-0.426370568782519,0.105247988746229,0.11964258975076,0.0780761044457024,0.0844473237537006,0.107439843750281
1.31799917594804,-0.397125436094518,0.102343884858514,0.118750739397115,0.0747129208519348,0.084109733072898,0.106793310546842
1.33989920095883,-0.366692985763796,0.0986692150296584,0.117527201915611,0.0738805896577298,0.0845963495164098,0.107768629092335
1.35887743795235,-0.328471899870165,0.0967168852304862,0.116249214099418,0.0754338123139745,0.086158305431567,0.106711811755991
1.37155112693572,-0.27849053415452,0.0967168852304862,0.115171619233265,0.0765903994605888,0.085490025111631,0.106860800316348
1.37880698351799,-0.218116181993263,0.0931910063243777,0.113925332496478,0.0772328194754828,0.0869123767671282,0.108284695870714
1.38590737024418,-0.14897400260194,0.0904266392298946,0.112700144159038,0.0776377650669537,0.0868369652157447,0.107523814174095
1.38833121859847,-0.0857082408129253,0.0865940220423754,0.11183888346364,0.0788126139322815,0.0884979352678394,0.108541727120443
1.39281702868274,-0.037864944686244,0.0837971726190395,0.111289857700687,0.0802591727120707,0.0908878813244167,0.108648516555165
1.40053914275115,-0.00306095784024097,0.0819477399553403,0.110645542689602,0.0833631696428578,0.0924250232514964,0.108627311198018
1.40548833037703,0.0215796548511687,0.079140464564699,0.109829385230349,0.0857968191964092,0.0933528413320784,0.109913216145899
1.41057094530898,0.0390892498391605,0.0776064453125,0.108759993489454,0.0860703636532692,0.0933528413320784,0.109009293619549
1.42412816051407,0.0608417412982981,0.0746361304873499,0.107680894252023,0.0863929501488123,0.0926236630395123,0.109230931454327
1.44042620335657,0.0860723357150099,0.0715087518601316,0.106549242001717,0.0867538318452147,0.0939793154760112,0.110422442336244
1.46391182171378,0.114109984203018,0.0689402204240719,0.10549998372382,0.0869575218564172,0.093184437778817,0.109465071614345
1.49617913293828,0.139947901408329,0.0678803548176859,0.104785958426126,0.0872961565290056,0.0935837216331416,0.110615780785033
1.54167400067009,0.168652540544558,0.0686246442522393,0.104673007347304,0.0876297409784086,0.0939189546133558,0.109714257812842
1.59038593445482,0.206300498108888,0.0684798107328769,0.104838044084619,0.087671833147316,0.094256838262585,0.109924897693587
1.63004001872205,0.240117347284278,0.0690912062872002,0.10483034319183,0.0879080147879307,0.0957656343004818,0.111037060546833
1.659919032427,0.266375030708157,0.070110560825875,0.103982986886247,0.0893114955356974,0.0954234886531903,0.111037060546833
1.67923134381377,0.289220074234668,0.0709447428385473,0.103290385509863,0.0916756091889956,0.097227573939442,0.110056440662132
1.69007296857336,0.315527907626944,0.0720325497581831,0.100011174665349,0.0933236514137644,0.0967600841705234,0.110091941034044
1.69160887403226,0.340951534126736,0.0728197288876673,0.0964998209635945,0.0936776901970141,0.0970855724515938,0.110844619605723
1.68627813207703,0.371491838396129,0.0762532226562718,0.0922342029389775,0.0937421363469619,0.096939378719989,0.10968860909582
1.67767128217627,0.406249021015837,0.0806774483817184,0.0892447591146088,0.0936491396948348,0.0967974841891322,0.110430038597316
1.66211252641553,0.435439125777068,0.0877291503906238,0.0884168898809784,0.0936258905319423,0.0977402041478505,0.109278327288198
1.63762575987303,0.463537323984202,0.0935298270089425,0.0877698939732491,0.0935544945127586,0.0966472423735078,0.109179634021516
1.6034108191316,0.490545828405814,0.0971557663689281,0.0860084798177112,0.0934617489767432,0.0975065662200926,0.109903115699478
1.56553751990859,0.511908676920745,0.10023028273831,0.0833755929129264,0.093407298642028,0.0965125488279759,0.108615311105068
1.52963001056194,0.523251157995319,0.100305010695827,0.0802529622396058,0.0934089471725343,0.096552348400098,0.108740762183728
1.49737182126363,0.534197788936265,0.100772932942682,0.0792646693638479,0.0935311407182397,0.096498149181513,0.109080150204355
1.4706402497612,0.541751521504063,0.101207610211958,0.0792693917410821,0.0936775855653579,0.0965419968376546,0.108428922526132
1.44830056216724,0.548165459706453,0.101717085193685,0.0784831728980874,0.0937077845980435,0.0975956612721355,0.109397542317944
1.42845741329603,0.563467658646009,0.102590952845841,0.0761634533109826,0.0937997791110519,0.0966558430991908,0.108114539155309
1.41175810694396,0.579205237864757,0.102378057570453,0.0762895810081647,0.0934073381694991,0.0966558430991908,0.107832503255159
1.39801937422416,0.590909143765276,0.103311428106452,0.0781708705357325,0.0929274530318047,0.0975290666853618,0.108529082961508
1.38719496936729,0.601940988113651,0.103081731305733,0.0790490373883785,0.0928620047432769,0.0963330078125604,0.107127183314756
1.37397154412771,0.614388637376054,0.103081731305733,0.0798796270461454,0.0934039364768602,0.0962800618492427,0.107466427176285
1.35928428310767,0.628395350176787,0.103565808686567,0.0804052548362914,0.0940004627048544,0.0962872628345789,0.106846902901529
1.33513483922675,0.649424942478448,0.104139229910778,0.0809444219679695,0.0942659481957628,0.0964665573846131,0.106846902901529
1.30165011087316,0.678249103852696,0.104514262463073,0.08233517717633,0.0943440429686095,0.0973929780508189,0.10629977678568
1.26403489756283,0.710253166266482,0.105676471819186,0.084768963913715,0.0945055338541766,0.0963810128350965,0.10710515252981
1.22545513433736,0.73901842719297,0.104714050874131,0.0877112653459734,0.0943842378159706,0.0970888416107897,0.106018138486124
1.18989364499389,0.76004490543501,0.104524906993896,0.0929770252045285,0.0943257393972473,0.0957815871467123,0.106017136346998
1.15339235500075,0.773102151161658,0.10396882672998,0.0981561965212818,0.0941658970421864,0.0952299130393804,0.106706015159978
1.11831505840703,0.77428225769883,0.103446742466638,0.10015537574382,0.0940170526415252,0.0946155482701854,0.105173218936182
1.07949592031692,0.768147171961834,0.103812281435973,0.100937248884142,0.0938871582030496,0.0940608282179412,0.105557063802232
