blue,green,groupId,received,red,sensorId,time1,time2,white
0.01953125,0.0227864583333,1,1469806364002,0.0232979910714,2,49,695013,0.0802408854167
0.022716703869,0.03369140625,1,1469806364002,0.0307849702381,3,49,697113,0.0901460193452
0.026622953869,0.033947172619,0,1469806364003,0.02880859375,0,49,774311,0.0959821428571
0.0369233630952,0.0558500744048,0,1469806364003,0.0510602678571,1,49,776370,0.148646763393
0.0253208705357,0.0351329985119,0,1469806364003,0.0333891369048,2,49,778376,0.107398623512
0.0265299479167,0.0374581473214,0,1469806364003,0.0295758928571,3,49,780401,0.0999581473214
0.0354817708333,0.0515485491071,0,1469806364003,0.0462007068452,4,49,782442,0.142159598214
0.02587890625,0.0369931175595,0,1469806364003,0.0332263764881,5,49,784498,0.0984468005952
0.0251116071429,0.035877046131,0,1469806364003,0.0298781622024,6,49,786525,0.0950985863095
0.0364118303571,0.0480608258929,0,1469806364003,0.0431315104167,7,49,788553,0.13623046875
0.027576264881,0.0423409598214,1,1469806364003,0.0342959449405,0,49,791125,0.103957403274
0.0255533854167,0.0353655133929,1,1469806364003,0.0347842261905,1,49,793158,0.101050967262
0.0193452380952,0.0226004464286,1,1469806364003,0.0231119791667,2,49,795182,0.079845610119
0.022693452381,0.0335984002976,1,1469806364003,0.0308082217262,3,49,797271,0.0903785342262
0.026622953869,0.033947172619,0,1469806364004,0.0287853422619,0,49,874424,0.095958891369
0.0369001116071,0.0558268229167,0,1469806364106,0.0510602678571,1,49,876474,0.148623511905
0.0253208705357,0.0351329985119,0,1469806364106,0.0333891369048,2,49,878537,0.107375372024
0.0265299479167,0.0374116443452,0,1469806364106,0.029552641369,3,49,880581,0.099865141369
0.0354817708333,0.051502046131,0,1469806364106,0.046154203869,4,49,882599,0.142066592262
0.0258556547619,0.0369931175595,0,1469806364106,0.033203125,5,49,884654,0.098377046131
0.0251116071429,0.0358537946429,0,1469806364106,0.0298549107143,6,49,886722,0.0950753348214
0.0364118303571,0.0480608258929,0,1469806364106,0.0431315104167,7,49,888746,0.13623046875
0.0275530133929,0.0422944568452,1,1469806364106,0.0342494419643,0,49,891232,0.10388764881
0.0255998883929,0.035388764881,1,1469806364107,0.0348074776786,1,49,893327,0.101236979167
0.0191824776786,0.0224144345238,1,1469806364107,0.0229259672619,2,49,895355,0.0794270833333
0.0226004464286,0.0334821428571,1,1469806364107,0.0308082217262,3,49,897375,0.0905180431548
0.026622953869,0.033947172619,0,1469806364107,0.02880859375,0,49,974637,0.0959821428571
0.0369001116071,0.0558268229167,0,1469806364107,0.0510602678571,1,49,976681,0.148623511905
0.0253208705357,0.0351329985119,0,1469806364107,0.0333891369048,2,49,978692,0.107421875
0.0265299479167,0.0374348958333,0,1469806364107,0.029552641369,3,49,980697,0.0999116443452
0.0354585193452,0.051525297619,0,1469806364213,0.0461774553571,4,49,982764,0.14208984375
0.02587890625,0.0370163690476,0,1469806364213,0.0332263764881,5,49,984828,0.0984468005952
0.0251116071429,0.0358537946429,0,1469806364214,0.0298549107143,6,49,986865,0.0950753348214
0.0364118303571,0.0480608258929,0,1469806364214,0.0431315104167,7,49,988890,0.136253720238
0.0275530133929,0.0422712053571,1,1469806364214,0.0342261904762,0,49,991364,0.103910900298
0.025623139881,0.035412016369,1,1469806364217,0.0348539806548,1,49,993388,0.101399739583
0.0190197172619,0.0222749255952,1,1469806364217,0.0227632068452,2,49,995471,0.0789853050595
0.0225306919643,0.0333891369048,1,1469806364217,0.03076171875,3,49,997543,0.090564546131
0.026599702381,0.033923921131,0,1469806364217,0.02880859375,0,50,74770,0.0959123883929
0.0369001116071,0.0558268229167,0,1469806364217,0.0510602678571,1,50,76796,0.148623511905
0.0253208705357,0.0351097470238,0,1469806364217,0.0333891369048,2,50,78819,0.107398623512
0.0265531994048,0.0374348958333,0,1469806364217,0.029529389881,3,50,80845,0.0999348958333
0.0355050223214,0.0515485491071,0,1469806364217,0.0462007068452,4,50,82866,0.142159598214
0.02587890625,0.0370163690476,0,1469806364217,0.0332263764881,5,50,84916,0.0984468005952
0.0251116071429,0.0358537946429,0,1469806364217,0.0298549107143,6,50,86991,0.0950985863095
0.0364350818452,0.048084077381,0,1469806364320,0.0431547619048,7,50,89028,0.136300223214
0.0275530133929,0.042224702381,1,1469806364320,0.0341564360119,0,50,91497,0.103817894345
0.025646391369,0.035412016369,1,1469806364320,0.0348772321429,1,50,93558,0.101515997024
0.0188569568452,0.0221354166667,1,1469806364321,0.0226004464286,2,50,95604,0.0785667782738
0.0224376860119,0.0332496279762,1,1469806364321,0.0306919642857,3,50,97631,0.0904715401786
0.026599702381,0.0338774181548,0,1469806364321,0.0287853422619,0,50,174936,0.0958658854167
0.0369001116071,0.0558500744048,0,1469806364321,0.0510602678571,1,50,176974,0.148623511905
0.0253208705357,0.0351097470238,0,1469806364321,0.0333891369048,2,50,178995,0.107375372024
0.0265531994048,0.0373883928571,0,1469806364321,0.029529389881,3,50,181019,0.0999116443452
0.0354817708333,0.051525297619,0,1469806364321,0.0462007068452,4,50,183137,0.142136346726
0.02587890625,0.0369931175595,0,1469806364321,0.033203125,5,50,185192,0.098377046131
0.0251116071429,0.0358537946429,0,1469806364321,0.0298316592262,6,50,187221,0.0950753348214
0.0364583333333,0.048107328869,0,1469806364321,0.0431780133929,7,50,189316,0.13634672619
0.0275297619048,0.0421549479167,1,1469806364321,0.0341099330357,0,50,191798,0.103771391369
0.025646391369,0.035412016369,1,1469806364321,0.0348539806548,1,50,193817,0.101539248512
