"x","z","0-0","0-1","0-2","0-3","0-4","0-5"
0.710746039992252,1.11194359449216,0.120249986049059,0.118764513578775,0.113169170852197,0.10023653273805,0.102702183314816,0.109796914527475
0.659954585479336,1.14412798482587,0.120199188523225,0.118511172339973,0.113921386718829,0.100276081194041,0.103687353515887,0.109780866350446
0.64520422802705,1.15087901823355,0.119996895926327,0.118611118861774,0.114836742001624,0.100255482700792,0.102767882719474,0.110747837611692
0.646206409172118,1.1353259655125,0.119872553943363,0.118307984560833,0.115878297060869,0.100095640345773,0.102845833333212,0.109815469214979
0.646256289819284,1.11204603529509,0.119554015532095,0.11732102399571,0.116352629743218,0.0998112048920803,0.101510888671739,0.110705743117873
0.634415560118254,1.08791706638281,0.118735100446343,0.117177839006871,0.116511576916163,0.0994418689548982,0.10030845191574,0.109177997116467
0.612374278421393,1.04849862472074,0.117835439917846,0.115828741164238,0.116705378069113,0.0988086960566856,0.0992258068265202,0.108431480189775
0.593158483977624,0.987236247982936,0.116855429222486,0.115147170293574,0.117855440848132,0.0981086774555692,0.0971929524738725,0.108723079427023
0.577505813390047,0.905206150188123,0.115345342727205,0.114923381696676,0.118904303850401,0.097315662202337,0.0952581077938341,0.106682059151534
0.583096874773397,0.818592039017827,0.11519094587045,0.114639446149434,0.120126299758364,0.0966386416479829,0.0952581077938341,0.106576629929011
0.595550474035858,0.740701737827953,0.11445947498162,0.115113134765588,0.121217003813589,0.0958345214844924,0.0913739932105938,0.104249276878695
0.594509481229314,0.667953346005465,0.113350571986772,0.112901025390418,0.121948869977911,0.0950223051523574,0.0889736979166806,0.103041789899391
0.584243767060829,0.592619220864242,0.112867389787814,0.112585242280351,0.121917022414498,0.0939711495537947,0.0835389229910853,0.101380784970005
0.57714918020012,0.514560359008159,0.113036686197849,0.112802327474202,0.121592285156057,0.0931048409597912,0.0784416178385349,0.0965215285525926
0.584406148954408,0.4221852936252,0.113779906063876,0.112957617187498,0.12144773763001,0.0924864257812518,0.0724778599330548,0.0909719889323133
0.601348148421113,0.314927813660719,0.114866310918659,0.114277620442736,0.120871054222324,0.0905889067150027,0.0695980050223566,0.08684434291294
0.614103950965054,0.207611271846159,0.115725276692858,0.113360939824955,0.119897735304693,0.0842949614025331,0.0694864490327679,0.08684434291294
0.603367603349179,0.128525643536115,0.115810070219308,0.112634979538377,0.119598000371655,0.0728523623511992,0.0730298642113042,0.0838098446800854
0.564624578567346,0.0786674020495731,0.115732975260305,0.113219612629855,0.119905040922314,0.0595423153831672,0.0813391531808283,0.081597872488842
