"x","z","0-0","0-1","0-2","0-3","0-4","0-5"
1.85270454441723,0.000174175471841031,0.0731812662760248,0.0515187755766555,0.076482300967239,0.066297888764839,0.0684564685640067,0.0758381812686268
1.85968478172276,-0.0781180894077862,0.0702805245535664,0.0600064243861335,0.0775485049292925,0.0646196056547947,0.068986256045414,0.0756203404017667
1.85556482034057,-0.146087121540047,0.0671969424292963,0.0686438592820168,0.0780522856212599,0.0634389113652944,0.0673272135416839,0.0752344540550615
1.84467472843378,-0.215162901768802,0.0625322288876574,0.0725337169828944,0.0787648088727641,0.0629067615327374,0.0672247233072879,0.0758414388020982
1.82339882884212,-0.28479751819228,0.0536869605654688,0.0748756882440288,0.0799793573288553,0.061783205450118,0.0666626953124811,0.074324795386909
1.7917902556009,-0.346563895110551,0.0459655157180084,0.0762693150111686,0.0813181408109838,0.0608189546131257,0.065923232886923,0.0738647181919743
1.75192769037603,-0.402808468076599,0.0401742280505958,0.0776524460565801,0.0824888764881069,0.0604230375744128,0.0657781482514767,0.0741668131510136
1.70904266095956,-0.455782490312682,0.0374981631324702,0.0797523600260157,0.0832285877046176,0.0607216959635397,0.064772737630191,0.0734680850074692
1.66589865987566,-0.51675382013242,0.0402259533110057,0.0796035528273658,0.0836934640066962,0.0609534016927125,0.0649435407365835,0.074632693917378
1.62231669828641,-0.573238854790604,0.0445911481585227,0.0803820614769788,0.0840147972470306,0.0612870954240911,0.0638284760974481,0.074632693917378
1.57532226297282,-0.621288374114539,0.0507737537202379,0.0809974307105472,0.0843018833705013,0.0619092726934339,0.0650556315104159,0.0741751999627826
1.52688441321645,-0.668340540932619,0.0592919177827254,0.0812629162016616,0.0843471284411951,0.0629135742187372,0.0647880347842119,0.0746269298734894
1.48202198493738,-0.712545051372821,0.0641068057105433,0.0824857724144211,0.0842895252045876,0.0638065731956959,0.0653953101748314,0.0758553385416844
1.4368553135521,-0.757228411662508,0.0670963146391683,0.0815404017857371,0.0842058779761777,0.0645531273251544,0.0653953101748314,0.0749936151413804
