blue,green,groupId,received,red,sensorId,time1,time2,white
6.74293154762E-4,9.765625E-4,0,1467398554289,8.37053571429E-4,4,42,41,0.00260416666667
4.65029761905E-4,6.51041666667E-4,0,1467398554289,5.81287202381E-4,5,42,41,0.00172061011905
4.18526785714E-4,6.04538690476E-4,0,1467398554289,5.11532738095E-4,6,42,41,0.00160435267857
7.20796130952E-4,9.3005952381E-4,0,1467398554289,8.83556547619E-4,7,42,41,0.00269717261905
6.97544642857E-4,0.00104631696429,1,1467398554289,9.53311011905E-4,0,42,41,0.00288318452381
4.18526785714E-4,5.81287202381E-4,1,1467398554289,5.3478422619E-4,1,42,41,0.00165085565476
4.4177827381E-4,6.04538690476E-4,1,1467398554289,5.81287202381E-4,2,42,41,0.00181361607143
6.51041666667E-4,9.53311011905E-4,1,1467398554289,9.06808035714E-4,3,42,41,0.00272042410714
4.4177827381E-4,5.81287202381E-4,0,1467398554289,4.8828125E-4,0,42,41,0.00155784970238
7.20796130952E-4,0.00106956845238,0,1467398554289,9.53311011905E-4,1,42,41,0.00288318452381
5.3478422619E-4,7.20796130952E-4,0,1467398554289,6.97544642857E-4,2,42,41,0.00220889136905
6.97544642857E-4,9.99813988095E-4,0,1467398554289,8.37053571429E-4,3,42,41,0.00267392113095
6.74293154762E-4,9.765625E-4,0,1467398554289,8.37053571429E-4,4,42,41,0.00260416666667
4.65029761905E-4,6.51041666667E-4,0,1467398554289,5.81287202381E-4,5,42,41,0.00172061011905
4.18526785714E-4,6.04538690476E-4,0,1467398554290,5.11532738095E-4,6,42,41,0.00160435267857
7.20796130952E-4,9.3005952381E-4,0,1467398554390,8.83556547619E-4,7,42,41,0.00269717261905
6.97544642857E-4,0.00104631696429,1,1467398554390,9.53311011905E-4,0,42,41,0.00288318452381
4.18526785714E-4,5.81287202381E-4,1,1467398554390,5.3478422619E-4,1,42,41,0.00165085565476
4.4177827381E-4,6.04538690476E-4,1,1467398554390,5.81287202381E-4,2,42,41,0.00181361607143
6.51041666667E-4,9.53311011905E-4,1,1467398554390,9.06808035714E-4,3,42,41,0.00272042410714
4.4177827381E-4,5.81287202381E-4,0,1467398554390,4.8828125E-4,0,42,41,0.00155784970238
7.20796130952E-4,0.00106956845238,0,1467398554390,9.53311011905E-4,1,42,41,0.00288318452381
5.3478422619E-4,7.20796130952E-4,0,1467398554391,6.97544642857E-4,2,42,41,0.00220889136905
6.97544642857E-4,9.99813988095E-4,0,1467398554391,8.37053571429E-4,3,42,41,0.00267392113095
6.74293154762E-4,9.765625E-4,0,1467398554391,8.37053571429E-4,4,42,41,0.00262741815476
4.65029761905E-4,6.51041666667E-4,0,1467398554391,5.81287202381E-4,5,42,41,0.00172061011905
4.18526785714E-4,6.04538690476E-4,0,1467398554391,5.11532738095E-4,6,42,41,0.00160435267857
7.20796130952E-4,9.3005952381E-4,0,1467398554391,8.83556547619E-4,7,42,41,0.00269717261905
6.97544642857E-4,0.00104631696429,1,1467398554391,9.53311011905E-4,0,42,41,0.00288318452381
4.18526785714E-4,5.81287202381E-4,1,1467398554392,5.3478422619E-4,1,42,41,0.00165085565476
4.4177827381E-4,6.04538690476E-4,1,1467398554570,5.81287202381E-4,2,42,41,0.00181361607143
6.51041666667E-4,9.53311011905E-4,1,1467398554571,9.06808035714E-4,3,42,41,0.00272042410714
4.4177827381E-4,5.81287202381E-4,0,1467398554571,4.8828125E-4,0,42,42,0.00155784970238
7.20796130952E-4,0.00106956845238,0,1467398554571,9.53311011905E-4,1,42,42,0.00288318452381
5.3478422619E-4,7.20796130952E-4,0,1467398554571,6.97544642857E-4,2,42,42,0.00220889136905
6.97544642857E-4,9.99813988095E-4,0,1467398554571,8.37053571429E-4,3,42,42,0.00267392113095
6.74293154762E-4,9.765625E-4,0,1467398554571,8.37053571429E-4,4,42,42,0.00260416666667
4.65029761905E-4,6.51041666667E-4,0,1467398554571,5.81287202381E-4,5,42,42,0.00172061011905
4.18526785714E-4,6.04538690476E-4,0,1467398554571,5.11532738095E-4,6,42,42,0.00160435267857
7.20796130952E-4,9.3005952381E-4,0,1467398554571,8.83556547619E-4,7,42,42,0.00269717261905
6.97544642857E-4,0.00104631696429,1,1467398554571,9.53311011905E-4,0,42,42,0.00288318452381
4.18526785714E-4,5.81287202381E-4,1,1467398554571,5.3478422619E-4,1,42,42,0.00165085565476
4.4177827381E-4,6.04538690476E-4,1,1467398554572,5.81287202381E-4,2,42,42,0.00181361607143
6.51041666667E-4,9.53311011905E-4,1,1467398554572,9.06808035714E-4,3,42,42,0.00272042410714
4.4177827381E-4,5.81287202381E-4,0,1467398554572,4.8828125E-4,0,42,42,0.00155784970238
7.20796130952E-4,0.00106956845238,0,1467398554677,9.53311011905E-4,1,42,42,0.00288318452381
5.3478422619E-4,7.20796130952E-4,0,1467398554677,6.97544642857E-4,2,42,42,0.00220889136905
6.97544642857E-4,9.99813988095E-4,0,1467398554678,8.37053571429E-4,3,42,42,0.00267392113095
6.74293154762E-4,9.765625E-4,0,1467398554678,8.37053571429E-4,4,42,42,0.00262741815476
4.65029761905E-4,6.51041666667E-4,0,1467398554678,5.81287202381E-4,5,42,42,0.00172061011905
4.18526785714E-4,6.04538690476E-4,0,1467398554678,5.11532738095E-4,6,42,42,0.00160435267857
7.20796130952E-4,9.3005952381E-4,0,1467398554678,8.83556547619E-4,7,42,42,0.00269717261905
6.97544642857E-4,0.00104631696429,1,1467398554678,9.53311011905E-4,0,42,42,0.00288318452381
4.18526785714E-4,5.81287202381E-4,1,1467398554678,5.3478422619E-4,1,42,42,0.00165085565476
4.4177827381E-4,6.04538690476E-4,1,1467398554678,5.81287202381E-4,2,42,42,0.00181361607143
6.51041666667E-4,9.53311011905E-4,1,1467398554678,9.06808035714E-4,3,42,42,0.00272042410714
4.4177827381E-4,5.81287202381E-4,0,1467398554678,4.8828125E-4,0,42,42,0.00155784970238
7.20796130952E-4,0.00106956845238,0,1467398554678,9.53311011905E-4,1,42,42,0.00288318452381
