"x","z","0-0","0-1","0-2","0-3","0-4","0-5"
1.62365298353153,-0.0116616538564505,0.0708850748697931,0.0519366187685755,0.0698665550595166,0.0628057779947643,0.0667292550222749,0.0738743582589406
1.65809923698142,-0.0766236547373398,0.0679926850818542,0.0570771298362883,0.0736676083519113,0.0625469889322999,0.0662560686383793,0.0750565197172861
1.69235099220635,-0.153641005646896,0.061561318824421,0.0642584263393163,0.0760637462797522,0.061617271205375,0.0661000232515127,0.0738291131882468
1.70569336908758,-0.226229327561221,0.0543077055431272,0.0684961263020699,0.078114799572183,0.0589440731956907,0.065288553292399,0.0741919619605425
1.69506889062963,-0.295918891176422,0.0493745349702246,0.0714385672432868,0.0796820265996865,0.0585088285900343,0.0632624255952011,0.0727340680803356
1.67519257079285,-0.360293043787433,0.0432222005208109,0.0749496977306397,0.0810751534598023,0.0583184291294299,0.063788353329624,0.0724347307477736
1.65455879105863,-0.423854056203919,0.0409226748511569,0.0757283877418126,0.0821250930059309,0.058030912853388,0.0624606073288667,0.0732761067708114
1.63147019443539,-0.477819206404229,0.0418795131138429,0.0773032087053768,0.0827881068638536,0.0585280668712758,0.0631354422433394,0.0725394787016342
1.59425974086475,-0.520438072900227,0.0472221051896931,0.0785533993675766,0.0832762323288833,0.0595194382440168,0.0622682733444936,0.0735865885416784
1.54493288621246,-0.559494452676876,0.0533355771019231,0.0795042526971958,0.0836675641741016,0.0604687895275048,0.0629973470052159,0.073478834170388
1.49759689018924,-0.598928479343663,0.0574570824032511,0.0811991861979283,0.0839752487909213,0.0610185686383805,0.0624683128720344,0.0739116141182933
1.45423034728721,-0.653184730712498,0.0627773274739672,0.0807368908110288,0.084210535249273,0.0619662713913622,0.0629840936570103,0.0753413132440302
1.41124383160715,-0.706200516780986,0.0712454217819981,0.0811950683593972,0.0844048758370403,0.0631504045758698,0.0641259928385619,0.0747314267113084
1.36359126247174,-0.761878184959043,0.0734830054873374,0.0814562546503032,0.0845922665550846,0.0643680315289969,0.065017850167425,0.0751007626487841
1.32627669603103,-0.813529937935809,0.0745250999814099,0.081586149088544,0.0846962611606721,0.0651740862164919,0.0667720377604604,0.0751007626487841
1.29362139519059,-0.858314672965773,0.0747435849144202,0.0826122651599827,0.0847358096167814,0.0655775623139861,0.0662135160900477,0.0755547479538366
1.25985615839841,-0.890247175353367,0.0743672991071515,0.0813359607514691,0.0847264601934164,0.0654788690476555,0.0667554780505829,0.0748570219494294
1.21572702201933,-0.8956551978525,0.0738885230654569,0.080970779854887,0.0846965122768023,0.0648861025855806,0.0647662923176946,0.0756078008742344
1.17526826509169,-0.871098507033159,0.0733893996465444,0.0806534946986606,0.0846241141183352,0.0635870140439065,0.0647662923176946,0.0743096447172744
1.13981876504564,-0.816127389091189,0.072562888299849,0.0802116164434618,0.0845364188058172,0.062599909319202,0.0641190406436136,0.0739854096912251
1.11125097814682,-0.736694525433745,0.072106859188981,0.0805344168527128,0.0844048758370403,0.0615987606956736,0.0632162272135691,0.0744654017857174
1.09236504591988,-0.666431534792695,0.0719585146949145,0.0789025320870535,0.0842148344494227,0.0607917015438813,0.0624228166852915,0.072772867838528
1.08156453375995,-0.604414574584174,0.071787923177111,0.0779078311011753,0.0839691964285689,0.0603548363095054,0.0621756370907468,0.0728941266740771
1.07550886057278,-0.545612081679952,0.0716470284598501,0.0761791131882335,0.0835891136532636,0.0598726190476307,0.0610632928757479,0.0706926176525374
1.06281639974259,-0.492660395185499,0.0711666387648525,0.0740604608445267,0.0829902948288362,0.0595387811569971,0.0607609793526679,0.0684416713169696
1.04092816610655,-0.43665006134307,0.0707960472470081,0.0727363281249615,0.0820442429315683,0.058130106026759,0.0588030691964168,0.0623956101190874
1.01321764773976,-0.373184759365902,0.0708722400483929,0.0704885323660497,0.0810231398809639,0.0550244931175315,0.0591048781621699,0.055353608630927
0.973811443526299,-0.300430755755212,0.0715823986235284,0.0692275902157824,0.0803375209263103,0.051104875837075,0.057648990885386,0.0542492815290321
0.923389678973603,-0.227912979735489,0.0726060477120613,0.0686693568638635,0.0797256975446772,0.0461951985677372,0.0570095517113478,0.0525779459635435
0.86169841884219,-0.161148188089978,0.0735063569568487,0.068053517950118,0.0790662295386897,0.0409385695684601,0.0539571010044486,0.0516832914806217
0.791471501843112,-0.0871317073173821,0.0736662016369111,0.0668936314174434,0.0782392159598399,0.0398567754836719,0.0490037202381368,0.0512463146391329
0.733529885897213,-0.010648324426213,0.0742713262648525,0.0671120837983694,0.0767793852306628,0.0429062755766225,0.0449534319196391,0.0492746465773731
0.708472848644584,0.0694601870927247,0.0745073660714072,0.0671120837983694,0.0747797688802253,0.0465839867001643,0.0449279622395819,0.04982403273807
0.705810408622711,0.142024775830308,0.074400220889105,0.0687905133928887,0.0731802269345431,0.0518677036830018,0.045896270461282,0.0508293085007236
0.710655611759886,0.209603594915492,0.0743738211495749,0.0696023763020926,0.0727446870349715,0.0579384091332271,0.0456952008928759,0.0519721912202148
0.722367104248566,0.274939780376157,0.0747865048363154,0.0704995326450937,0.0733658970424392,0.0622304617745671,0.0491017415364406,0.0519721912202148
0.743475543804141,0.335446465729824,0.0755912713913512,0.0717050874256167,0.0746651343936072,0.0639600399925974,0.0549668666294576,0.0560947591145973
0.781926369383856,0.405207278596675,0.0763890880766237,0.0733531691777978,0.0756510951450787,0.0648936988467553,0.0602781203496878,0.0624824544270811
0.821044118900525,0.472057338492456,0.076956812686015,0.0746020717075856,0.0760617373512227,0.0655972656249846,0.0622040829613123,0.067801009114546
0.850104388657996,0.544844211749432,0.0777311290922823,0.0744900181361341,0.0758372000557898,0.0655832589285532,0.0635443708147208,0.0698330752418057
0.866114270804917,0.61728742318982,0.0786393880208512,0.075149737258193,0.0758348005022293,0.0658199428013108,0.0651660481771041,0.0697058686755893
0.879756174386499,0.691098596436654,0.0794901506696649,0.0759805478050496,0.0760432919456831,0.0664312639508896,0.0651660481771041,0.0713578520275323
0.892614892728149,0.769306619225528,0.0801329241071378,0.0769851004464358,0.0762306826636688,0.0671905343191601,0.0658906087239389,0.0713089913504504
0.901952130976773,0.84823384924343,0.0805597563243871,0.0788446777343631,0.0764595214843703,0.0681125488281661,0.0676724865141526,0.0723653436569557
0.907056392466851,0.916713277722741,0.0808293968564065,0.0788162713913926,0.0767787062871929,0.0687392740885225,0.0675274762835094,0.0740621768043246
0.918508033900141,0.979594961117536,0.0809662411644703,0.0793264997210102,0.0771523414248883,0.0689391671317182,0.0691957566034329,0.0737516276041535
0.942444626959641,1.03343261541787,0.0810031389508774,0.0793959960937923,0.077263537016329,0.0690252139137185,0.0689065569196352,0.0750322312128169
0.983459417311319,1.07497907435962,0.0810659365699265,0.0794192452567435,0.0766984630766697,0.0690880115327491,0.0693386904761713,0.0741772065662057
1.02800569239903,1.09349273891902,0.0811150855654723,0.0805666573660535,0.0760794387090834,0.0691182105654347,0.0692238420759089,0.0742512532551975
1.08223269928802,1.09743072135941,0.0810669387090636,0.0796512346540125,0.0759037969679874,0.0691043108258485,0.0693604352678424,0.0753169177827157
